uid,Sample,Year,Count
14205,14/09/2015,2015,1
13882,14/09/2015,2015,1
14029,14/09/2015,2015,1
14029,14/09/2015,2015,1
13882,14/09/2015,2015,1
14176,14/09/2015,2015,1
14029,14/09/2015,2015,1
14150,14/09/2015,2015,1
14150,14/09/2015,2015,1
14029,14/09/2015,2015,1
13806,14/09/2015,2015,1
14082,14/09/2015,2015,1
14017,14/09/2015,2015,1
13806,14/09/2015,2015,1
14168,14/09/2015,2015,1
13984,14/09/2015,2015,1
13791,14/09/2015,2015,1
13736,14/09/2015,2015,1
13604,14/09/2015,2015,1
13866,14/09/2015,2015,1
14002,14/09/2015,2015,1
13884,14/09/2015,2015,1
14000,14/09/2015,2015,1
13791,14/09/2015,2015,1
14026,14/09/2015,2015,1
14029,14/09/2015,2015,1
13736,14/09/2015,2015,1
14176,14/09/2015,2015,1
13673,14/09/2015,2015,1
13791,14/09/2015,2015,1
13806,14/09/2015,2015,1
13791,14/09/2015,2015,1
13736,14/09/2015,2015,1
14000,14/09/2015,2015,1
13806,14/09/2015,2015,1
13664,14/09/2015,2015,1
13604,14/09/2015,2015,1
13866,14/09/2015,2015,1
13664,14/09/2015,2015,1
14029,14/09/2015,2015,1
14029,14/09/2015,2015,1
13673,14/09/2015,2015,1
14150,14/09/2015,2015,1
14413,14/09/2015,2015,1
14029,14/09/2015,2015,1
13673,14/09/2015,2015,1
14029,14/09/2015,2015,1
13791,14/09/2015,2015,1
13673,14/09/2015,2015,1
14120,14/09/2015,2015,1
14002,14/09/2015,2015,1
13722,14/09/2015,2015,1
13791,14/09/2015,2015,1
13736,14/09/2015,2015,1
14117,14/09/2015,2015,1
14002,14/09/2015,2015,1
14002,14/09/2015,2015,1
13673,14/09/2015,2015,1
14029,14/09/2015,2015,1
14011,14/09/2015,2015,1
13673,14/09/2015,2015,1
14205,14/09/2015,2015,1
13664,14/09/2015,2015,1
13736,14/09/2015,2015,1
14242,14/09/2015,2015,1
14026,14/09/2015,2015,1
14029,14/09/2015,2015,1
14037,14/09/2015,2015,1
14257,14/09/2015,2015,1
13882,14/09/2015,2015,1
13806,14/09/2015,2015,1
13664,14/09/2015,2015,1
13806,14/09/2015,2015,1
14029,14/09/2015,2015,1
13984,14/09/2015,2015,1
14029,14/09/2015,2015,1
14029,14/09/2015,2015,1
14413,14/09/2015,2015,1
14156,14/09/2015,2015,1
13791,14/09/2015,2015,1
14150,14/09/2015,2015,1
14029,14/09/2015,2015,1
13604,14/09/2015,2015,1
13664,14/09/2015,2015,1
14380,14/09/2015,2015,1
14120,14/09/2015,2015,1
14002,14/09/2015,2015,1
14002,14/09/2015,2015,1
13884,14/09/2015,2015,1
13791,14/09/2015,2015,1
14002,14/09/2015,2015,1
14002,14/09/2015,2015,1
13673,14/09/2015,2015,1
14026,14/09/2015,2015,1
13868,14/09/2015,2015,1
14161,14/09/2015,2015,1
14011,14/09/2015,2015,1
13806,14/09/2015,2015,1
14150,14/09/2015,2015,1
14082,14/09/2015,2015,1
13806,14/09/2015,2015,1
14413,14/09/2015,2015,1
14242,14/09/2015,2015,1
14026,14/09/2015,2015,1
13638,14/09/2015,2015,1
13607,14/09/2015,2015,1
13673,14/09/2015,2015,1
13664,14/09/2015,2015,1
13791,14/09/2015,2015,1
14002,14/09/2015,2015,1
14002,14/09/2015,2015,1
13985,14/09/2015,2015,1
13806,14/09/2015,2015,1
14156,14/09/2015,2015,1
14026,14/09/2015,2015,1
13673,14/09/2015,2015,1
14380,14/09/2015,2015,1
13604,14/09/2015,2015,1
14029,14/09/2015,2015,1
13963,14/09/2015,2015,1
14257,14/09/2015,2015,1
14002,14/09/2015,2015,1
13985,14/09/2015,2015,1
13664,14/09/2015,2015,1
13984,14/09/2015,2015,1
14002,14/09/2015,2015,1
14011,14/09/2015,2015,1
14029,14/09/2015,2015,1
14029,14/09/2015,2015,1
14242,14/09/2015,2015,1
14029,14/09/2015,2015,1
14029,14/09/2015,2015,1
7956,14/09/2015,2015,1
13884,14/09/2015,2015,1
14180,14/09/2015,2015,1
13604,14/09/2015,2015,1
14026,14/09/2015,2015,1
14156,14/09/2015,2015,1
13984,14/09/2015,2015,1
14117,14/09/2015,2015,1
13607,14/09/2015,2015,1
14150,14/09/2015,2015,1
14082,14/09/2015,2015,1
14037,14/09/2015,2015,1
14002,14/09/2015,2015,1
13606,14/09/2015,2015,1
14002,14/09/2015,2015,1
14029,14/09/2015,2015,1
13673,14/09/2015,2015,1
13673,14/09/2015,2015,1
14011,14/09/2015,2015,1
13806,14/09/2015,2015,1
13673,14/09/2015,2015,1
14018,14/09/2015,2015,1
13985,14/09/2015,2015,1
13831,14/09/2015,2015,1
14242,14/09/2015,2015,1
14161,14/09/2015,2015,1
14241,14/09/2015,2015,1
7956,14/09/2015,2015,1
14380,14/09/2015,2015,1
13884,14/09/2015,2015,1
13606,14/09/2015,2015,1
14002,14/09/2015,2015,1
13985,14/09/2015,2015,1
13831,14/09/2015,2015,1
14029,14/09/2015,2015,1
13985,14/09/2015,2015,1
14029,14/09/2015,2015,1
14029,14/09/2015,2015,1
14177,14/09/2015,2015,1
14029,14/09/2015,2015,1
1484,14/09/2015,2015,1
13831,14/09/2015,2015,1
14002,14/09/2015,2015,1
14016,14/09/2015,2015,1
14663,14/09/2015,2015,1
13825,14/09/2015,2015,1
13791,14/09/2015,2015,1
14029,14/09/2015,2015,1
14029,14/09/2015,2015,1
14161,14/09/2015,2015,1
14029,14/09/2015,2015,1
14029,14/09/2015,2015,1
13825,14/09/2015,2015,1
13806,14/09/2015,2015,1
14029,14/09/2015,2015,1
13985,14/09/2015,2015,1
13963,14/09/2015,2015,1
14082,14/09/2015,2015,1
13884,14/09/2015,2015,1
14241,14/09/2015,2015,1
13806,14/09/2015,2015,1
14380,14/09/2015,2015,1
13673,14/09/2015,2015,1
13868,14/09/2015,2015,1
13806,14/09/2015,2015,1
14011,14/09/2015,2015,1
13985,14/09/2015,2015,1
13984,14/09/2015,2015,1
14263,14/09/2015,2015,1
13604,14/09/2015,2015,1
14153,14/09/2015,2015,1
7956,14/09/2015,2015,1
14380,14/09/2015,2015,1
13825,14/09/2015,2015,1
13606,14/09/2015,2015,1
13722,14/09/2015,2015,1
13963,14/09/2015,2015,1
13825,14/09/2015,2015,1
13963,14/09/2015,2015,1
13985,14/09/2015,2015,1
13825,14/09/2015,2015,1
14082,14/09/2015,2015,1
13806,14/09/2015,2015,1
14380,14/09/2015,2015,1
13604,14/09/2015,2015,1
12608,14/09/2015,2015,1
14161,14/09/2015,2015,1
13825,14/09/2015,2015,1
14015,14/09/2015,2015,1
14000,14/09/2015,2015,1
13791,14/09/2015,2015,1
14178,14/09/2015,2015,1
14263,14/09/2015,2015,1
13985,14/09/2015,2015,1
13603,14/09/2015,2015,1
13806,14/09/2015,2015,1
13791,14/09/2015,2015,1
13607,14/09/2015,2015,1
14150,14/09/2015,2015,1
14000,14/09/2015,2015,1
14015,14/09/2015,2015,1
14002,14/09/2015,2015,1
14257,14/09/2015,2015,1
14153,14/09/2015,2015,1
12608,14/09/2015,2015,1
14037,14/09/2015,2015,1
13673,14/09/2015,2015,1
13825,14/09/2015,2015,1
14002,14/09/2015,2015,1
13825,14/09/2015,2015,1
14015,14/09/2015,2015,1
13791,14/09/2015,2015,1
13604,14/09/2015,2015,1
14116,14/09/2015,2015,1
14156,14/09/2015,2015,1
14018,14/09/2015,2015,1
13963,14/09/2015,2015,1
14177,14/09/2015,2015,1
13722,14/09/2015,2015,1
13831,14/09/2015,2015,1
13791,14/09/2015,2015,1
14000,14/09/2015,2015,1
13791,14/09/2015,2015,1
13963,14/09/2015,2015,1
13603,14/09/2015,2015,1
14380,14/09/2015,2015,1
13985,14/09/2015,2015,1
13985,14/09/2015,2015,1
13806,14/09/2015,2015,1
13825,14/09/2015,2015,1
13825,14/09/2015,2015,1
14029,14/09/2015,2015,1
13603,14/09/2015,2015,1
14263,14/09/2015,2015,1
13825,14/09/2015,2015,1
14015,14/09/2015,2015,1
14029,14/09/2015,2015,1
13722,14/09/2015,2015,1
13606,14/09/2015,2015,1
14082,14/09/2015,2015,1
13603,14/09/2015,2015,1
13985,14/09/2015,2015,1
13981,14/09/2015,2015,1
14174,14/09/2015,2015,1
14174,14/09/2015,2015,1
13791,14/09/2015,2015,1
13603,14/09/2015,2015,1
13791,14/09/2015,2015,1
13985,14/09/2015,2015,1
13963,14/09/2015,2015,1
14116,14/09/2015,2015,1
14029,14/09/2015,2015,1
13963,14/09/2015,2015,1
14150,14/09/2015,2015,1
14174,14/09/2015,2015,1
13604,14/09/2015,2015,1
13831,14/09/2015,2015,1
13981,14/09/2015,2015,1
13603,14/09/2015,2015,1
14178,14/09/2015,2015,1
13806,14/09/2015,2015,1
13606,14/09/2015,2015,1
14015,14/09/2015,2015,1
13791,14/09/2015,2015,1
13806,14/09/2015,2015,1
14150,14/09/2015,2015,1
14000,14/09/2015,2015,1
12608,14/09/2015,2015,1
14000,14/09/2015,2015,1
13603,14/09/2015,2015,1
13722,14/09/2015,2015,1
13603,14/09/2015,2015,1
13985,14/09/2015,2015,1
13791,14/09/2015,2015,1
13603,14/09/2015,2015,1
13963,14/09/2015,2015,1
14116,14/09/2015,2015,1
13985,14/09/2015,2015,1
13986,14/09/2015,2015,1
14380,14/09/2015,2015,1
14082,14/09/2015,2015,1
13791,14/09/2015,2015,1
13722,14/09/2015,2015,1
13604,14/09/2015,2015,1
14000,14/09/2015,2015,1
13673,14/09/2015,2015,1
13985,14/09/2015,2015,1
13963,14/09/2015,2015,1
13603,14/09/2015,2015,1
13606,14/09/2015,2015,1
13963,14/09/2015,2015,1
13603,14/09/2015,2015,1
14116,14/09/2015,2015,1
14157,14/09/2015,2015,1
13831,14/09/2015,2015,1
13986,14/09/2015,2015,1
14380,14/09/2015,2015,1
14150,14/09/2015,2015,1
14178,14/09/2015,2015,1
13673,14/09/2015,2015,1
13722,14/09/2015,2015,1
13981,14/09/2015,2015,1
13603,14/09/2015,2015,1
14082,14/09/2015,2015,1
13603,14/09/2015,2015,1
13791,14/09/2015,2015,1
13981,14/09/2015,2015,1
14037,14/09/2015,2015,1
13963,14/09/2015,2015,1
14157,14/09/2015,2015,1
13831,14/09/2015,2015,1
13963,14/09/2015,2015,1
14000,14/09/2015,2015,1
14037,14/09/2015,2015,1
13604,14/09/2015,2015,1
14037,14/09/2015,2015,1
14117,14/09/2015,2015,1
13603,14/09/2015,2015,1
13673,14/09/2015,2015,1
14157,14/09/2015,2015,1
13985,14/09/2015,2015,1
13806,14/09/2015,2015,1
14177,14/09/2015,2015,1
13673,14/09/2015,2015,1
13791,14/09/2015,2015,1
13791,14/09/2015,2015,1
13791,14/09/2015,2015,1
13603,14/09/2015,2015,1
13603,14/09/2015,2015,1
13985,14/09/2015,2015,1
14157,14/09/2015,2015,1
13986,14/09/2015,2015,1
13603,14/09/2015,2015,1
14082,14/09/2015,2015,1
13603,14/09/2015,2015,1
13603,14/09/2015,2015,1
13963,14/09/2015,2015,1
13963,14/09/2015,2015,1
13606,14/09/2015,2015,1
14150,14/09/2015,2015,1
14114,14/09/2015,2015,1
14000,14/09/2015,2015,1
13791,14/09/2015,2015,1
14029,14/09/2015,2015,1
13603,14/09/2015,2015,1
13985,14/09/2015,2015,1
13825,14/09/2015,2015,1
13806,14/09/2015,2015,1
13673,14/09/2015,2015,1
14150,14/09/2015,2015,1
13986,14/09/2015,2015,1
13986,14/09/2015,2015,1
14018,14/09/2015,2015,1
13664,14/09/2015,2015,1
13606,14/09/2015,2015,1
13603,14/09/2015,2015,1
14156,14/09/2015,2015,1
13604,14/09/2015,2015,1
13791,14/09/2015,2015,1
13963,14/09/2015,2015,1
14157,14/09/2015,2015,1
13791,14/09/2015,2015,1
13963,14/09/2015,2015,1
13806,14/09/2015,2015,1
14663,14/09/2015,2015,1
13831,14/09/2015,2015,1
13806,14/09/2015,2015,1
13603,14/09/2015,2015,1
13603,14/09/2015,2015,1
13673,14/09/2015,2015,1
13985,14/09/2015,2015,1
13806,14/09/2015,2015,1
13825,14/09/2015,2015,1
13603,14/09/2015,2015,1
13664,14/09/2015,2015,1
13603,14/09/2015,2015,1
14257,14/09/2015,2015,1
14663,14/09/2015,2015,1
14082,14/09/2015,2015,1
14114,14/09/2015,2015,1
14117,14/09/2015,2015,1
14116,14/09/2015,2015,1
13603,14/09/2015,2015,1
13673,14/09/2015,2015,1
13825,14/09/2015,2015,1
13603,14/09/2015,2015,1
13673,14/09/2015,2015,1
14150,14/09/2015,2015,1
14029,14/09/2015,2015,1
13880,14/09/2015,2015,1
14663,14/09/2015,2015,1
13603,14/09/2015,2015,1
13664,14/09/2015,2015,1
14029,14/09/2015,2015,1
13806,14/09/2015,2015,1
13673,14/09/2015,2015,1
14029,14/09/2015,2015,1
14019,14/09/2015,2015,1
14116,14/09/2015,2015,1
13985,14/09/2015,2015,1
14114,14/09/2015,2015,1
14019,14/09/2015,2015,1
14000,14/09/2015,2015,1
13825,14/09/2015,2015,1
14029,14/09/2015,2015,1
14082,14/09/2015,2015,1
14150,14/09/2015,2015,1
13664,14/09/2015,2015,1
14000,14/09/2015,2015,1
13985,14/09/2015,2015,1
14114,14/09/2015,2015,1
13985,14/09/2015,2015,1
14116,14/09/2015,2015,1
14029,14/09/2015,2015,1
13791,14/09/2015,2015,1
14000,14/09/2015,2015,1
13664,14/09/2015,2015,1
14120,14/09/2015,2015,1
14000,14/09/2015,2015,1
14019,14/09/2015,2015,1
14120,14/09/2015,2015,1
14029,14/09/2015,2015,1
14000,14/09/2015,2015,1
13806,14/09/2015,2015,1
14116,14/09/2015,2015,1
13791,14/09/2015,2015,1
14029,14/09/2015,2015,1
14000,14/09/2015,2015,1
14019,14/09/2015,2015,1
14019,14/09/2015,2015,1
13963,14/09/2015,2015,1
13963,14/09/2015,2015,1
13963,14/09/2015,2015,1
13664,14/09/2015,2015,1
14158,14/09/2015,2015,1
14158,14/09/2015,2015,1
13736,14/09/2015,2015,1
13673,14/09/2015,2015,1
251,14/09/2015,2015,1
13865,14/09/2015,2015,1
14149,14/09/2015,2015,1
13865,14/09/2015,2015,1
14038,14/09/2015,2015,1
14117,14/09/2015,2015,1
13865,14/09/2015,2015,1
14149,14/09/2015,2015,1
14148,14/09/2015,2015,1
14117,14/09/2015,2015,1
12608,14/09/2015,2015,1
14038,14/09/2015,2015,1
14117,14/09/2015,2015,1
12608,14/09/2015,2015,1
14149,14/09/2015,2015,1
251,14/09/2015,2015,1
13865,14/09/2015,2015,1
14117,14/09/2015,2015,1
3350,14/09/2015,2015,1
14148,14/09/2015,2015,1
13865,14/09/2015,2015,1
14148,14/09/2015,2015,1
3350,14/09/2015,2015,1
14038,14/09/2015,2015,1
14148,14/09/2015,2015,1
13865,14/09/2015,2015,1
13638,13/09/2015,2015,1
11062,13/09/2015,2015,1
11073,13/09/2015,2015,1
11062,13/09/2015,2015,1
3212,13/09/2015,2015,1
179,13/09/2015,2015,1
6050,13/09/2015,2015,1
179,13/09/2015,2015,1
179,13/09/2015,2015,1
1277,13/09/2015,2015,1
1277,13/09/2015,2015,1
11212,13/09/2015,2015,1
1277,13/09/2015,2015,1
7666,13/09/2015,2015,1
6348,13/09/2015,2015,1
6348,13/09/2015,2015,1
6348,13/09/2015,2015,1
7666,13/09/2015,2015,1
7666,13/09/2015,2015,1
11342,12/09/2015,2015,1
11342,12/09/2015,2015,1
11342,12/09/2015,2015,1
14785,11/09/2015,2015,1
14076,11/09/2015,2015,1
13714,11/09/2015,2015,1
14076,11/09/2015,2015,1
14076,11/09/2015,2015,1
14076,11/09/2015,2015,1
14076,11/09/2015,2015,1
14076,11/09/2015,2015,1
14076,11/09/2015,2015,1
14076,11/09/2015,2015,1
14076,11/09/2015,2015,1
13779,11/09/2015,2015,1
14076,11/09/2015,2015,1
14518,11/09/2015,2015,1
14525,11/09/2015,2015,1
13793,11/09/2015,2015,1
8049,11/09/2015,2015,1
8049,11/09/2015,2015,1
8049,11/09/2015,2015,1
13927,11/09/2015,2015,1
8049,11/09/2015,2015,1
13841,11/09/2015,2015,1
8049,11/09/2015,2015,1
13912,11/09/2015,2015,1
13899,11/09/2015,2015,1
8049,11/09/2015,2015,1
8049,11/09/2015,2015,1
14076,11/09/2015,2015,1
13781,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
14076,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
10888,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
8780,11/09/2015,2015,1
842,11/09/2015,2015,1
13757,11/09/2015,2015,1
1994,11/09/2015,2015,1
13763,11/09/2015,2015,1
1994,11/09/2015,2015,1
1994,11/09/2015,2015,1
13780,11/09/2015,2015,1
1994,11/09/2015,2015,1
1994,11/09/2015,2015,1
1994,11/09/2015,2015,1
1994,11/09/2015,2015,1
13757,11/09/2015,2015,1
1994,10/09/2015,2015,1
333,10/09/2015,2015,1
333,10/09/2015,2015,1
333,10/09/2015,2015,1
11218,10/09/2015,2015,1
11211,10/09/2015,2015,1
6840,10/09/2015,2015,1
6840,10/09/2015,2015,1
6840,10/09/2015,2015,1
6840,10/09/2015,2015,1
6840,10/09/2015,2015,1
6840,10/09/2015,2015,1
907,09/09/2015,2015,1
4532,09/09/2015,2015,1
11815,09/09/2015,2015,1
11815,09/09/2015,2015,1
13475,08/09/2015,2015,1
12176,08/09/2015,2015,1
13475,08/09/2015,2015,1
12176,08/09/2015,2015,1
1357,07/09/2015,2015,1
1357,07/09/2015,2015,1
839,07/09/2015,2015,1
1994,07/09/2015,2015,1
1994,07/09/2015,2015,1
11976,07/09/2015,2015,1
1994,07/09/2015,2015,1
1994,07/09/2015,2015,1
839,07/09/2015,2015,1
839,07/09/2015,2015,1
839,07/09/2015,2015,1
839,07/09/2015,2015,1
1994,07/09/2015,2015,1
839,07/09/2015,2015,1
1994,07/09/2015,2015,1
839,07/09/2015,2015,1
11058,06/09/2015,2015,1
12514,06/09/2015,2015,1
1357,06/09/2015,2015,1
1357,06/09/2015,2015,1
12466,06/09/2015,2015,1
4933,06/09/2015,2015,1
839,06/09/2015,2015,1
7890,06/09/2015,2015,1
7927,06/09/2015,2015,1
839,06/09/2015,2015,1
839,06/09/2015,2015,1
3362,05/09/2015,2015,1
873,05/09/2015,2015,1
13341,05/09/2015,2015,1
3212,05/09/2015,2015,1
12427,05/09/2015,2015,1
10050,05/09/2015,2015,1
10050,05/09/2015,2015,1
10986,05/09/2015,2015,1
8780,05/09/2015,2015,1
8780,05/09/2015,2015,1
12427,05/09/2015,2015,1
10050,05/09/2015,2015,1
12427,05/09/2015,2015,1
7797,05/09/2015,2015,1
839,05/09/2015,2015,1
839,05/09/2015,2015,1
11277,05/09/2015,2015,1
348,05/09/2015,2015,1
10453,05/09/2015,2015,1
7347,05/09/2015,2015,1
7931,05/09/2015,2015,1
1994,04/09/2015,2015,1
1994,04/09/2015,2015,1
1994,04/09/2015,2015,1
1994,04/09/2015,2015,1
1994,04/09/2015,2015,1
1994,04/09/2015,2015,1
835,04/09/2015,2015,1
13475,04/09/2015,2015,1
13475,04/09/2015,2015,1
13475,04/09/2015,2015,1
7928,04/09/2015,2015,1
5102,04/09/2015,2015,1
2329,03/09/2015,2015,1
2329,03/09/2015,2015,1
2329,03/09/2015,2015,1
2329,03/09/2015,2015,1
2329,03/09/2015,2015,1
2329,03/09/2015,2015,1
7931,03/09/2015,2015,1
12491,02/09/2015,2015,1
7169,01/09/2015,2015,1
7169,01/09/2015,2015,1
7169,01/09/2015,2015,1
11600,01/09/2015,2015,1
7322,31/08/2015,2015,1
2617,31/08/2015,2015,1
6578,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
11387,31/08/2015,2015,1
6439,31/08/2015,2015,1
5763,31/08/2015,2015,1
3184,31/08/2015,2015,1
7390,30/08/2015,2015,1
677,30/08/2015,2015,1
677,30/08/2015,2015,1
677,30/08/2015,2015,1
2329,30/08/2015,2015,1
677,30/08/2015,2015,1
677,30/08/2015,2015,1
2329,30/08/2015,2015,1
677,30/08/2015,2015,1
677,30/08/2015,2015,1
2329,30/08/2015,2015,1
677,30/08/2015,2015,1
931,30/08/2015,2015,1
677,30/08/2015,2015,1
677,30/08/2015,2015,1
2329,30/08/2015,2015,1
2329,30/08/2015,2015,1
2329,30/08/2015,2015,1
2329,30/08/2015,2015,1
677,30/08/2015,2015,1
10253,30/08/2015,2015,1
677,30/08/2015,2015,1
2329,30/08/2015,2015,1
10253,30/08/2015,2015,1
677,30/08/2015,2015,1
10253,30/08/2015,2015,1
2329,30/08/2015,2015,1
677,30/08/2015,2015,1
2329,30/08/2015,2015,1
677,30/08/2015,2015,1
12040,30/08/2015,2015,1
11708,30/08/2015,2015,1
2513,30/08/2015,2015,1
6061,30/08/2015,2015,1
2329,29/08/2015,2015,1
2329,29/08/2015,2015,1
677,29/08/2015,2015,1
2329,29/08/2015,2015,1
677,29/08/2015,2015,1
677,29/08/2015,2015,1
8130,29/08/2015,2015,1
2329,29/08/2015,2015,1
8130,29/08/2015,2015,1
677,29/08/2015,2015,1
677,29/08/2015,2015,1
12409,29/08/2015,2015,1
12409,29/08/2015,2015,1
677,29/08/2015,2015,1
12758,29/08/2015,2015,1
12758,29/08/2015,2015,1
2329,29/08/2015,2015,1
2329,29/08/2015,2015,1
12367,29/08/2015,2015,1
2329,29/08/2015,2015,1
2329,29/08/2015,2015,1
2329,29/08/2015,2015,1
5195,29/08/2015,2015,1
9875,29/08/2015,2015,1
1359,29/08/2015,2015,1
9875,29/08/2015,2015,1
6768,29/08/2015,2015,1
9875,29/08/2015,2015,1
2329,29/08/2015,2015,1
2329,29/08/2015,2015,1
2329,29/08/2015,2015,1
11442,29/08/2015,2015,1
11387,28/08/2015,2015,1
11387,28/08/2015,2015,1
11387,28/08/2015,2015,1
11387,28/08/2015,2015,1
11387,28/08/2015,2015,1
11387,28/08/2015,2015,1
11387,28/08/2015,2015,1
11387,28/08/2015,2015,1
11387,28/08/2015,2015,1
11387,28/08/2015,2015,1
8049,28/08/2015,2015,1
8049,28/08/2015,2015,1
8049,28/08/2015,2015,1
8049,28/08/2015,2015,1
8049,28/08/2015,2015,1
8049,28/08/2015,2015,1
8049,28/08/2015,2015,1
8049,28/08/2015,2015,1
8049,28/08/2015,2015,1
8049,28/08/2015,2015,1
8049,28/08/2015,2015,1
9959,28/08/2015,2015,1
9959,28/08/2015,2015,1
9959,28/08/2015,2015,1
9959,28/08/2015,2015,1
11388,28/08/2015,2015,1
11387,27/08/2015,2015,1
1484,27/08/2015,2015,1
1484,27/08/2015,2015,1
1359,27/08/2015,2015,1
9959,27/08/2015,2015,1
9959,27/08/2015,2015,1
8571,27/08/2015,2015,1
9959,27/08/2015,2015,1
9959,27/08/2015,2015,1
9959,27/08/2015,2015,1
9959,27/08/2015,2015,1
9959,27/08/2015,2015,1
416,25/08/2015,2015,1
13475,24/08/2015,2015,1
13475,24/08/2015,2015,1
13475,24/08/2015,2015,1
11648,23/08/2015,2015,1
5477,23/08/2015,2015,1
5477,23/08/2015,2015,1
903,23/08/2015,2015,1
13475,23/08/2015,2015,1
13475,23/08/2015,2015,1
711,23/08/2015,2015,1
711,23/08/2015,2015,1
11831,23/08/2015,2015,1
7928,23/08/2015,2015,1
711,23/08/2015,2015,1
12514,22/08/2015,2015,1
7928,22/08/2015,2015,1
12425,22/08/2015,2015,1
11465,22/08/2015,2015,1
12425,22/08/2015,2015,1
11465,22/08/2015,2015,1
12425,22/08/2015,2015,1
11465,22/08/2015,2015,1
5475,21/08/2015,2015,1
7926,21/08/2015,2015,1
11190,20/08/2015,2015,1
8688,19/08/2015,2015,1
416,19/08/2015,2015,1
416,19/08/2015,2015,1
251,19/08/2015,2015,1
251,19/08/2015,2015,1
416,19/08/2015,2015,1
2106,19/08/2015,2015,1
10421,18/08/2015,2015,1
333,18/08/2015,2015,1
333,18/08/2015,2015,1
332,18/08/2015,2015,1
6840,18/08/2015,2015,1
6840,18/08/2015,2015,1
1269,17/08/2015,2015,1
12978,17/08/2015,2015,1
10763,16/08/2015,2015,1
5910,16/08/2015,2015,1
11264,16/08/2015,2015,1
9875,16/08/2015,2015,1
9875,16/08/2015,2015,1
5477,16/08/2015,2015,1
8126,16/08/2015,2015,1
5477,16/08/2015,2015,1
1484,16/08/2015,2015,1
1484,16/08/2015,2015,1
8688,16/08/2015,2015,1
6050,16/08/2015,2015,1
6050,16/08/2015,2015,1
5852,16/08/2015,2015,1
6940,16/08/2015,2015,1
8688,16/08/2015,2015,1
7445,16/08/2015,2015,1
7445,16/08/2015,2015,1
11212,16/08/2015,2015,1
4534,16/08/2015,2015,1
5963,16/08/2015,2015,1
4059,16/08/2015,2015,1
4534,16/08/2015,2015,1
12806,16/08/2015,2015,1
6050,16/08/2015,2015,1
5930,16/08/2015,2015,1
4534,16/08/2015,2015,1
5963,16/08/2015,2015,1
13181,16/08/2015,2015,1
12978,16/08/2015,2015,1
703,16/08/2015,2015,1
12978,16/08/2015,2015,1
5907,16/08/2015,2015,1
10842,16/08/2015,2015,1
703,16/08/2015,2015,1
8722,16/08/2015,2015,1
11895,16/08/2015,2015,1
703,16/08/2015,2015,1
1791,15/08/2015,2015,1
7030,15/08/2015,2015,1
7030,15/08/2015,2015,1
4817,15/08/2015,2015,1
1730,15/08/2015,2015,1
7030,15/08/2015,2015,1
3974,15/08/2015,2015,1
4292,15/08/2015,2015,1
3970,15/08/2015,2015,1
2230,15/08/2015,2015,1
4126,15/08/2015,2015,1
10732,15/08/2015,2015,1
7445,15/08/2015,2015,1
869,15/08/2015,2015,1
10732,15/08/2015,2015,1
10732,15/08/2015,2015,1
10732,15/08/2015,2015,1
10732,15/08/2015,2015,1
5969,15/08/2015,2015,1
5969,15/08/2015,2015,1
869,15/08/2015,2015,1
7033,15/08/2015,2015,1
12923,15/08/2015,2015,1
11313,15/08/2015,2015,1
1670,15/08/2015,2015,1
11262,15/08/2015,2015,1
873,15/08/2015,2015,1
873,15/08/2015,2015,1
2115,14/08/2015,2015,1
10428,14/08/2015,2015,1
1256,14/08/2015,2015,1
1256,14/08/2015,2015,1
10428,14/08/2015,2015,1
11218,13/08/2015,2015,1
11152,13/08/2015,2015,1
13409,12/08/2015,2015,1
842,11/08/2015,2015,1
842,11/08/2015,2015,1
